playerID,year,firstName,lastName,pos,tmID,GP,G,A,Pts,SOG
lacropi01,1980,Pierre,Lacroix,D,QUE,61.0,5.0,34.0,39.0,96.0
laflegu01,1980,Guy,Lafleur,R,MTL,51.0,27.0,43.0,70.0,191.0
laidlto01,1980,Tom,Laidlaw,D,NYR,80.0,6.0,23.0,29.0,101.0
lalonbo01,1980,Bobby,Lalonde,C,BOS,62.0,4.0,12.0,16.0,42.0
lambeyv01,1980,Yvon,Lambert,L,MTL,73.0,22.0,32.0,54.0,117.0
lambydi01,1980,Dick,Lamby,D,STL,1.0,0.0,0.0,0.0,2.0
lanego01,1980,Gord,Lane,D,NYI,60.0,3.0,9.0,12.0,54.0
langeda01,1980,Dave,Langevin,D,NYI,75.0,1.0,16.0,17.0,68.0
langwro01,1980,Rod,Langway,D,MTL,80.0,11.0,34.0,45.0,165.0
lanzri01,1980,Rick,Lanz,D,VAN,76.0,7.0,22.0,29.0,134.0
lapoigu01,1980,Guy,Lapointe,D,MTL,33.0,1.0,9.0,10.0,47.0
lapoiri01,1980,Rick,Lapointe,D,STL,80.0,8.0,25.0,33.0,84.0
larivga01,1980,Garry,Lariviere,D,QUE,52.0,3.0,13.0,16.0,58.0
larivga01,1980,Garry,Lariviere,D,EDM,13.0,0.0,2.0,2.0,8.0
larmest01,1980,Steve,Larmer,R,CHI,4.0,0.0,1.0,1.0,3.0
larocmi01,1980,Michel,Larocque,G,MTL,28.0,0.0,1.0,1.0,0.0
larocmi01,1980,Michel,Larocque,G,TOR,8.0,0.0,0.0,0.0,0.0
laroupi01,1980,Pierre,Larouche,C,MTL,61.0,25.0,28.0,53.0,154.0
larsore01,1980,Reed,Larson,D,DET,78.0,27.0,31.0,58.0,297.0
lavalke01,1980,Kevin,LaVallee,L,CAL,77.0,15.0,20.0,35.0,131.0
leachre01,1980,Reggie,Leach,R,PHI,79.0,34.0,36.0,70.0,321.0
lecuydo01,1980,Doug,Lecuyer,L,CHI,14.0,0.0,0.0,0.0,10.0
lecuydo01,1980,Doug,Lecuyer,L,WIN,45.0,6.0,17.0,23.0,61.0
leducri01,1980,Rich,LeDuc,C,QUE,22.0,3.0,7.0,10.0,21.0
leepe01,1980,Peter,Lee,R,PIT,80.0,30.0,34.0,64.0,196.0
leflech01,1980,Chuck,Lefley,C,STL,2.0,0.0,0.0,0.0,1.0
leggeba01,1980,Barry,Legge,D,WIN,38.0,0.0,6.0,6.0,14.0
legricl01,1980,Claude,Legris,G,DET,3.0,0.0,0.0,0.0,0.0
lemelre01,1980,Reggie,Lemelin,G,CAL,29.0,0.0,1.0,1.0,0.0
lessama01,1980,Mario,Lessard,G,LAK,64.0,0.0,1.0,1.0,0.0
leverdo01,1980,Don,Lever,L,CAL,62.0,26.0,31.0,57.0,157.0
lewisda01,1980,Dave,Lewis,D,LAK,67.0,1.0,12.0,13.0,46.0
leyri01,1980,Rick,Ley,D,HAR,16.0,0.0,2.0,2.0,19.0
libetni01,1980,Nick,Libett,L,PIT,43.0,6.0,6.0,12.0,47.0
lindgla01,1980,Lars,Lindgren,D,VAN,52.0,4.0,18.0,22.0,76.0
lindswi01,1980,Willy,Lindstrom,R,WIN,72.0,22.0,13.0,35.0,163.0
linseke01,1980,Ken,Linseman,C,PHI,51.0,17.0,30.0,47.0,126.0
liutmi01,1980,Mike,Liut,G,STL,61.0,0.0,0.0,0.0,0.0
lofthma01,1980,Mark,Lofthouse,R,WAS,3.0,1.0,1.0,2.0,3.0
loganda01,1980,Dave,Logan,D,VAN,7.0,0.0,0.0,0.0,3.0
longba01,1980,Barry,Long,D,WIN,65.0,6.0,17.0,23.0,88.0
lonsbro01,1980,Ross,Lonsberry,L,PIT,80.0,17.0,33.0,50.0,161.0
loprepe01,1980,Pete,LoPresti,G,EDM,2.0,0.0,0.0,0.0,0.0
lorimbo01,1980,Bob,Lorimer,D,NYI,73.0,1.0,12.0,13.0,65.0
loustro01,1980,Ron,Loustel,G,WIN,1.0,0.0,0.0,0.0,0.0
lowdedw01,1980,Dwayne,Lowdermilk,D,WAS,2.0,0.0,1.0,1.0,2.0
loweke01,1980,Kevin,Lowe,D,EDM,79.0,10.0,24.0,34.0,115.0
lowro01,1980,Ron,Low,G,EDM,24.0,0.0,3.0,3.0,0.0
lozinla01,1980,Larry,Lozinski,G,DET,30.0,0.0,1.0,1.0,0.0
lucedo01,1980,Don,Luce,C,BUF,61.0,15.0,13.0,28.0,94.0
lucedo01,1980,Don,Luce,C,LAK,10.0,1.0,0.0,1.0,8.0
lukowmo01,1980,Morris,Lukowich,L,WIN,80.0,33.0,34.0,67.0,175.0
lumleda01,1980,Dave,Lumley,R,EDM,53.0,7.0,9.0,16.0,54.0
lupiegi01,1980,Gilles,Lupien,D,PIT,31.0,0.0,1.0,1.0,11.0
lupiegi01,1980,Gilles,Lupien,D,HAR,20.0,2.0,4.0,6.0,16.0
lupulga01,1980,Gary,Lupul,C,VAN,7.0,0.0,2.0,2.0,5.0
lylege01,1980,George,Lyle,L,DET,31.0,10.0,14.0,24.0,49.0
lysiato01,1980,Tom,Lysiak,C,CHI,72.0,21.0,55.0,76.0,167.0
macadal01,1980,Al,MacAdam,R,MNS,78.0,21.0,39.0,60.0,145.0
macdobl01,1980,Blair,MacDonald,R,EDM,51.0,19.0,24.0,43.0,134.0
macdobl01,1980,Blair,MacDonald,R,VAN,12.0,5.0,9.0,14.0,38.0
mackipa01,1980,Paul,MacKinnon,D,WAS,14.0,0.0,0.0,0.0,7.0
maclepa01,1980,Paul,MacLean,R,STL,1.0,0.0,0.0,0.0,1.0
macleri01,1980,Rick,MacLeish,L,PHI,78.0,38.0,36.0,74.0,214.0
macmibo01,1980,Bob,MacMillan,C,CAL,77.0,28.0,35.0,63.0,162.0
mactacr01,1980,Craig,MacTavish,C,BOS,24.0,3.0,5.0,8.0,44.0
mahovpe01,1980,Pete,Mahovlich,C,DET,24.0,1.0,4.0,5.0,25.0
malinme01,1980,Merlin,Malinowski,C,COR,69.0,25.0,37.0,62.0,152.0
malonda01,1980,Dan,Maloney,L,TOR,65.0,20.0,21.0,41.0,80.0
malonda02,1980,Dave,Maloney,D,NYR,79.0,11.0,36.0,47.0,140.0
malondo01,1980,Don,Maloney,L,NYR,61.0,29.0,23.0,52.0,124.0
malongr01,1980,Greg,Malone,C,PIT,62.0,21.0,29.0,50.0,144.0
manerkr01,1980,Kris,Manery,C,WIN,47.0,13.0,9.0,22.0,82.0
mannji01,1980,Jimmy,Mann,R,WIN,37.0,3.0,3.0,6.0,30.0
mannobo01,1980,Bob,Manno,D,VAN,20.0,0.0,11.0,11.0,29.0
manthmo01,1980,Moe,Mantha,D,WIN,58.0,2.0,23.0,25.0,94.0
marcodo01,1980,Don,Marcotte,L,BOS,72.0,20.0,13.0,33.0,128.0
marinhe01,1980,Hector,Marini,R,NYI,14.0,4.0,7.0,11.0,9.0
markejo01,1980,John,Markell,L,WIN,14.0,1.0,3.0,4.0,11.0
marksjo01,1980,John,Marks,L,CHI,39.0,8.0,6.0,14.0,41.0
maroima01,1980,Mario,Marois,D,NYR,8.0,1.0,2.0,3.0,11.0
maroima01,1980,Mario,Marois,D,VAN,50.0,4.0,12.0,16.0,79.0
maroima01,1980,Mario,Marois,D,QUE,11.0,0.0,7.0,7.0,17.0
marshbr01,1980,Brad,Marsh,D,CAL,80.0,1.0,12.0,13.0,58.0
marshpa01,1980,Paul,Marshall,L,PIT,13.0,3.0,0.0,3.0,8.0
marshpa01,1980,Paul,Marshall,L,TOR,13.0,0.0,2.0,2.0,8.0
marshpe01,1980,Peter,Marsh,R,WIN,24.0,6.0,7.0,13.0,63.0
marshpe01,1980,Peter,Marsh,R,CHI,29.0,4.0,6.0,10.0,48.0
martiri01,1980,Rick,Martin,L,BUF,23.0,7.0,14.0,21.0,57.0
martiri01,1980,Rick,Martin,L,LAK,1.0,1.0,1.0,2.0,2.0
martite01,1980,Terry,Martin,L,TOR,69.0,23.0,14.0,37.0,111.0
marukde01,1980,Dennis,Maruk,C,WAS,80.0,50.0,47.0,97.0,242.0
mattsma01,1980,Markus,Mattsson,G,WIN,31.0,0.0,1.0,1.0,0.0
maxwebr01,1980,Brad,Maxwell,D,MNS,27.0,3.0,13.0,16.0,71.0
maxwebr02,1980,Bryan,Maxwell,D,STL,40.0,3.0,10.0,13.0,35.0
maxweke01,1980,Kevin,Maxwell,C,MNS,6.0,0.0,3.0,3.0,9.0
mcadaga01,1980,Gary,McAdam,L,PIT,34.0,3.0,9.0,12.0,52.0
mcadaga01,1980,Gary,McAdam,L,DET,40.0,5.0,14.0,19.0,92.0
mccarda01,1980,Dan,McCarthy,C,NYR,5.0,4.0,0.0,4.0,7.0
mccarke01,1980,Kevin,McCarthy,D,VAN,80.0,16.0,37.0,53.0,140.0
mccarto02,1980,Tom,McCarthy,L,MNS,62.0,23.0,25.0,48.0,147.0
mcclaro01,1980,Rob,McClanahan,F,BUF,53.0,3.0,12.0,15.0,67.0
mccouda01,1980,Dale,McCourt,C,DET,80.0,30.0,56.0,86.0,286.0
mccrebi02,1980,Bill,McCreary,R,TOR,12.0,1.0,0.0,1.0,7.0
mccribr01,1980,Brad,McCrimmon,D,BOS,78.0,11.0,18.0,29.0,113.0
mcdonla01,1980,Lanny,McDonald,R,COR,80.0,35.0,46.0,81.0,298.0
mcdoumi01,1980,Mike,McDougal,R,NYR,2.0,0.0,0.0,0.0,1.0
mcewemi01,1980,Mike,McEwen,D,COR,65.0,11.0,35.0,46.0,229.0
mcewemi01,1980,Mike,McEwen,D,NYI,13.0,0.0,3.0,3.0,27.0
mcilhja01,1980,Jack,McIlhargey,D,PHI,3.0,0.0,0.0,0.0,0.0
mcilhja01,1980,Jack,McIlhargey,D,HAR,48.0,1.0,6.0,7.0,14.0
mckecwa01,1980,Walt,McKechnie,C,COR,53.0,15.0,23.0,38.0,92.0
mckegto01,1980,Tony,McKegney,L,BUF,80.0,37.0,32.0,69.0,236.0
mckenal01,1980,Alex,McKendry,L,CAL,36.0,3.0,6.0,9.0,30.0
mcnabpe01,1980,Peter,McNab,C,BOS,80.0,37.0,46.0,83.0,201.0
mctagji01,1980,Jim,McTaggart,D,WAS,52.0,1.0,6.0,7.0,40.0
meaghri01,1980,Rick,Meagher,C,HAR,27.0,7.0,10.0,17.0,73.0
melanro01,1980,Roland,Melanson,G,NYI,11.0,0.0,0.0,0.0,0.0
melinro01,1980,Roger,Melin,L,MNS,1.0,0.0,0.0,0.0,1.0
melnyla01,1980,Larry,Melnyk,D,BOS,26.0,0.0,4.0,4.0,30.0
melocgi01,1980,Gilles,Meloche,G,MNS,38.0,0.0,0.0,0.0,0.0
melroba01,1980,Barry,Melrose,D,WIN,18.0,1.0,1.0,2.0,16.0
melroba01,1980,Barry,Melrose,D,TOR,57.0,2.0,5.0,7.0,39.0
meredgr01,1980,Greg,Meredith,R,CAL,3.0,1.0,0.0,1.0,5.0
merriwa01,1980,Wayne,Merrick,C,NYI,71.0,16.0,15.0,31.0,89.0
messima01,1980,Mark,Messier,C,EDM,72.0,23.0,40.0,63.0,179.0
michejo01,1980,Joe,Micheletti,D,STL,63.0,4.0,27.0,31.0,102.0
middlli01,1980,Lindsay,Middlebrook,G,WIN,14.0,0.0,0.0,0.0,0.0
middlri01,1980,Rick,Middleton,R,BOS,80.0,44.0,59.0,103.0,222.0
milbumi01,1980,Mike,Milbury,D,BOS,77.0,0.0,18.0,18.0,77.0
millebo01,1980,Bob,Miller,C,BOS,30.0,4.0,4.0,8.0,23.0
millebo01,1980,Bob,Miller,C,COR,22.0,5.0,1.0,6.0,41.0
millegr01,1980,Greg,Millen,G,PIT,63.0,0.0,2.0,2.0,0.0
millepe01,1980,Perry,Miller,D,DET,64.0,1.0,8.0,9.0,54.0
millewa01,1980,Warren,Miller,R,HAR,77.0,22.0,22.0,44.0,160.0
minorge01,1980,Gerry,Minor,C,VAN,74.0,10.0,14.0,24.0,93.0
mioed01,1980,Eddie,Mio,G,EDM,43.0,0.0,5.0,5.0,0.0
mollemi01,1980,Mike,Moller,R,BUF,5.0,2.0,2.0,4.0,7.0
monahha01,1980,Hartland,Monahan,R,STL,25.0,4.0,2.0,6.0,32.0
mondopi01,1980,Pierre,Mondou,C,MTL,57.0,17.0,24.0,41.0,106.0
mongrbo01,1980,Bob,Mongrain,C,BUF,4.0,0.0,0.0,0.0,2.0
moogan01,1980,Andy,Moog,G,EDM,7.0,0.0,1.0,1.0,0.0
morrida01,1980,Dave,Morrison,R,LAK,3.0,0.0,0.0,0.0,2.0
morrido02,1980,Doug,Morrison,R,BOS,18.0,7.0,3.0,10.0,30.0
morriga01,1980,Gary,Morrison,R,PHI,33.0,1.0,13.0,14.0,21.0
morroke01,1980,Ken,Morrow,D,NYI,80.0,2.0,11.0,13.0,69.0
mulheri01,1980,Richard,Mulhern,D,WIN,19.0,0.0,4.0,4.0,24.0
mulvegr01,1980,Grant,Mulvey,R,CHI,42.0,18.0,14.0,32.0,168.0
mulvepa01,1980,Paul,Mulvey,L,WAS,55.0,7.0,14.0,21.0,96.0
murdobo01,1980,Bob,Murdoch,D,CAL,74.0,3.0,19.0,22.0,90.0
murdodo01,1980,Don,Murdoch,R,EDM,40.0,10.0,9.0,19.0,102.0
murphla01,1980,Larry,Murphy,D,LAK,80.0,16.0,60.0,76.0,153.0
murphmi01,1980,Mike,Murphy,R,LAK,68.0,16.0,23.0,39.0,131.0
murrabo02,1980,Bob,Murray,D,CHI,77.0,13.0,47.0,60.0,206.0
murrate01,1980,Terry,Murray,D,PHI,71.0,1.0,17.0,18.0,65.0
myreph01,1980,Phil,Myre,G,PHI,16.0,0.0,0.0,0.0,0.0
myreph01,1980,Phil,Myre,G,COR,10.0,0.0,0.0,0.0,0.0
nachbdo01,1980,Don,Nachbaur,C,HAR,77.0,16.0,17.0,33.0,70.0
napiema01,1980,Mark,Napier,R,MTL,79.0,35.0,36.0,71.0,185.0
nedomva01,1980,Vaclav,Nedomansky,R,DET,74.0,12.0,20.0,32.0,128.0
nethela01,1980,Lance,Nethery,C,NYR,33.0,11.0,12.0,23.0,47.0
neufera01,1980,Ray,Neufeld,R,HAR,52.0,5.0,10.0,15.0,55.0
nilanch01,1980,Chris,Nilan,R,MTL,57.0,7.0,8.0,15.0,69.0
nilsske01,1980,Kent,Nilsson,C,CAL,80.0,49.0,82.0,131.0,217.0
nilssul01,1980,Ulf,Nilsson,C,NYR,51.0,14.0,25.0,39.0,80.0
norwicr01,1980,Craig,Norwich,D,STL,23.0,4.0,12.0,16.0,64.0
norwicr01,1980,Craig,Norwich,D,COR,11.0,3.0,11.0,14.0,23.0
norwole01,1980,Lee,Norwood,D,QUE,11.0,1.0,1.0,2.0,8.0
nystrbo01,1980,Bob,Nystrom,R,NYI,79.0,14.0,30.0,44.0,161.0
oconnmi01,1980,Mike,O'Connell,D,CHI,34.0,5.0,16.0,21.0,79.0
oconnmi01,1980,Mike,O'Connell,D,BOS,48.0,10.0,22.0,32.0,96.0
oddlech01,1980,Chris,Oddleifson,C,VAN,8.0,0.0,0.0,0.0,3.0
ogrodjo01,1980,John,Ogrodnick,L,DET,80.0,35.0,35.0,70.0,276.0
oreilte01,1980,Terry,O'Reilly,R,BOS,77.0,8.0,35.0,43.0,84.0
orlesda01,1980,Dave,Orleski,L,MTL,1.0,0.0,0.0,0.0,0.0
paddojo01,1980,John,Paddock,R,QUE,32.0,2.0,5.0,7.0,32.0
pageapa01,1980,Paul,Pageau,G,LAK,1.0,0.0,0.0,0.0,0.0
paiemwi01,1980,Wilf,Paiement,R,TOR,77.0,40.0,57.0,97.0,302.0
palmami01,1980,Mike,Palmateer,G,WAS,49.0,0.0,8.0,8.0,0.0
palmebr01,1980,Brad,Palmer,L,MNS,23.0,4.0,4.0,8.0,59.0
palmero02,1980,Robert,Palmer,D,LAK,13.0,0.0,4.0,4.0,11.0
parkbr01,1980,Brad,Park,D,BOS,78.0,14.0,52.0,66.0,201.0
parroda01,1980,Dave,Parro,G,WAS,18.0,0.0,1.0,1.0,0.0
paterjo01,1980,Joe,Paterson,L,DET,38.0,2.0,5.0,7.0,36.0
paterri01,1980,Rick,Paterson,C,CHI,49.0,8.0,2.0,10.0,38.0
pateyla01,1980,Larry,Patey,C,STL,80.0,22.0,23.0,45.0,125.0
patrist01,1980,Steve,Patrick,R,BUF,30.0,1.0,7.0,8.0,35.0
paynest01,1980,Steve,Payne,L,MNS,76.0,30.0,28.0,58.0,243.0
pederba01,1980,Barry,Pederson,C,BOS,9.0,1.0,4.0,5.0,20.0
peetepe01,1980,Pete,Peeters,G,PHI,40.0,0.0,1.0,1.0,0.0
pepliji01,1980,Jim,Peplinski,F,CAL,80.0,13.0,25.0,38.0,107.0
perregi01,1980,Gilbert,Perreault,C,BUF,56.0,20.0,39.0,59.0,150.0
perssst01,1980,Stefan,Persson,D,NYI,80.0,9.0,52.0,61.0,120.0
peterbr01,1980,Brent,Peterson,C,DET,53.0,6.0,18.0,24.0,40.0
pettejo01,1980,Jorgen,Pettersson,L,STL,62.0,37.0,36.0,73.0,172.0
picarro02,1980,Robert,Picard,D,TOR,59.0,6.0,19.0,25.0,160.0
picarro02,1980,Robert,Picard,D,MTL,8.0,2.0,2.0,4.0,12.0
picheda01,1980,Dave,Pichette,D,QUE,46.0,4.0,16.0,20.0,47.0
piercra01,1980,Randy,Pierce,R,COR,55.0,9.0,21.0,30.0,124.0
plantma01,1980,Mark,Plantery,D,WIN,25.0,1.0,5.0,6.0,18.0
plassmi01,1980,Michel,Plasse,G,QUE,33.0,0.0,1.0,1.0,0.0
playfla01,1980,Larry,Playfair,D,BUF,75.0,3.0,9.0,12.0,54.0
plettwi01,1980,Willi,Plett,R,CAL,78.0,38.0,30.0,68.0,159.0
policmi01,1980,Mike,Polich,C,MNS,74.0,8.0,5.0,13.0,58.0
polonde01,1980,Dennis,Polonich,R,DET,32.0,2.0,2.0,4.0,27.0
potvide01,1980,Denis,Potvin,D,NYI,74.0,20.0,56.0,76.0,206.0
potvije01,1980,Jean,Potvin,D,NYI,18.0,2.0,3.0,5.0,16.0
prestri01,1980,Rich,Preston,R,CHI,47.0,7.0,14.0,21.0,100.0
prestyv01,1980,Yves,Preston,L,PHI,19.0,4.0,2.0,6.0,13.0
pricepa01,1980,Pat,Price,D,EDM,59.0,8.0,24.0,32.0,90.0
pricepa01,1980,Pat,Price,D,PIT,13.0,0.0,10.0,10.0,25.0
primeke01,1980,Kevin,Primeau,L,VAN,2.0,0.0,0.0,0.0,0.0
pronoje01,1980,Jean,Pronovost,R,WAS,80.0,22.0,36.0,58.0,188.0
proppbr01,1980,Brian,Propp,L,PHI,79.0,26.0,40.0,66.0,194.0
quennjo01,1980,Joel,Quenneville,D,COR,71.0,10.0,24.0,34.0,107.0
ramagro01,1980,Rob,Ramage,D,COR,79.0,20.0,42.0,62.0,289.0
ramsacr01,1980,Craig,Ramsay,L,BUF,80.0,24.0,35.0,59.0,110.0
ramsemi01,1980,Mike,Ramsey,D,BUF,72.0,3.0,14.0,17.0,50.0
ratelje01,1980,Jean,Ratelle,C,BOS,47.0,11.0,26.0,37.0,62.0
rausser01,1980,Errol,Rausse,L,WAS,5.0,1.0,1.0,2.0,3.0
rautape01,1980,Pekka,Rautakallio,D,CAL,76.0,11.0,45.0,56.0,129.0
redmodi01,1980,Dick,Redmond,D,BOS,78.0,15.0,20.0,35.0,152.0
reinhpa01,1980,Paul,Reinhart,D,CAL,74.0,18.0,49.0,67.0,122.0
renauma01,1980,Mark,Renaud,D,HAR,4.0,1.0,0.0,1.0,1.0
reschgl01,1980,Glenn,Resch,G,NYI,32.0,0.0,1.0,1.0,0.0
reschgl01,1980,Glenn,Resch,G,COR,8.0,0.0,0.0,0.0,0.0
ribblpa01,1980,Pat,Ribble,D,WAS,67.0,3.0,15.0,18.0,115.0
riccini01,1980,Nick,Ricci,G,PIT,9.0,0.0,0.0,0.0,0.0
richaja01,1980,Jacques,Richard,C,QUE,78.0,52.0,51.0,103.0,261.0
ridlecu01,1980,Curt,Ridley,G,TOR,3.0,0.0,0.0,0.0,0.0
riggipa01,1980,Pat,Riggin,G,CAL,42.0,0.0,1.0,1.0,0.0
risebdo01,1980,Doug,Risebrough,C,MTL,48.0,13.0,21.0,34.0,94.0
risslga01,1980,Gary,Rissling,L,PIT,25.0,1.0,0.0,1.0,16.0
robergo01,1980,Gordie,Roberts,D,HAR,27.0,2.0,11.0,13.0,36.0
robergo01,1980,Gordie,Roberts,D,MNS,50.0,6.0,31.0,37.0,83.0
roberre01,1980,Rene,Robert,R,COR,28.0,8.0,11.0,19.0,66.0
roberre01,1980,Rene,Robert,R,TOR,14.0,6.0,7.0,13.0,43.0
roberto01,1980,Torrie,Robertson,L,WAS,3.0,0.0,0.0,0.0,3.0
robidfl01,1980,Florent,Robidoux,L,CHI,39.0,6.0,2.0,8.0,31.0
robinla01,1980,Larry,Robinson,D,MTL,65.0,12.0,38.0,50.0,130.0
rocheno01,1980,Normand,Rochefort,D,QUE,56.0,3.0,7.0,10.0,77.0
rogermi01,1980,Mike,Rogers,C,HAR,80.0,40.0,65.0,105.0,242.0
rotada01,1980,Darcy,Rota,L,VAN,80.0,25.0,31.0,56.0,178.0
roulsto01,1980,Tom,Roulston,R,EDM,11.0,1.0,1.0,2.0,9.0
roweto01,1980,Tom,Rowe,R,HAR,74.0,13.0,28.0,41.0,143.0
ruffli01,1980,Lindy,Ruff,L,BUF,65.0,8.0,18.0,26.0,97.0
ruskote01,1980,Terry,Ruskowski,C,CHI,72.0,8.0,51.0,59.0,88.0
russeph01,1980,Phil,Russell,D,CAL,80.0,6.0,23.0,29.0,109.0
rutheji01,1980,Jim,Rutherford,G,DET,10.0,0.0,1.0,1.0,0.0
rutheji01,1980,Jim,Rutherford,G,TOR,18.0,0.0,0.0,0.0,0.0
rutheji01,1980,Jim,Rutherford,G,LAK,3.0,0.0,1.0,1.0,0.0
saganro01,1980,Rocky,Saganiuk,R,TOR,71.0,12.0,18.0,30.0,113.0
salmibo01,1980,Borje,Salming,D,TOR,72.0,5.0,61.0,66.0,210.0
sargega01,1980,Gary,Sargent,D,MNS,23.0,4.0,7.0,11.0,42.0
saundbe01,1980,Bernie,Saunders,L,QUE,6.0,0.0,1.0,1.0,5.0
sauvebo01,1980,Bob,Sauve,G,BUF,35.0,0.0,1.0,1.0,0.0
sauveje01,1980,Jean-Francois,Sauve,C,BUF,20.0,5.0,9.0,14.0,26.0
savaran01,1980,Andre,Savard,C,BUF,79.0,31.0,43.0,74.0,149.0
savarde01,1980,Denis,Savard,C,CHI,76.0,28.0,47.0,75.0,159.0
savarse01,1980,Serge,Savard,D,MTL,77.0,4.0,13.0,17.0,63.0
schamke01,1980,Kevin,Schamehorn,R,LAK,5.0,0.0,0.0,0.0,2.0
schmabo01,1980,Bobby,Schmautz,R,VAN,73.0,27.0,34.0,61.0,205.0
schoeji01,1980,Jim,Schoenfeld,D,BUF,71.0,8.0,25.0,33.0,101.0
schutro01,1980,Rod,Schutt,L,PIT,80.0,25.0,35.0,60.0,206.0
secoral01,1980,Al,Secord,L,BOS,18.0,0.0,3.0,3.0,11.0
secoral01,1980,Al,Secord,L,CHI,41.0,13.0,9.0,22.0,111.0
sedlbro01,1980,Ron,Sedlbauer,L,CHI,39.0,12.0,3.0,15.0,69.0
sedlbro01,1980,Ron,Sedlbauer,L,TOR,21.0,10.0,4.0,14.0,45.0
seiliri01,1980,Ric,Seiling,R,BUF,74.0,30.0,27.0,57.0,140.0
semenda01,1980,Dave,Semenko,L,EDM,58.0,11.0,8.0,19.0,42.0
sevigri01,1980,Richard,Sevigny,G,MTL,33.0,0.0,0.0,0.0,0.0
shandda01,1980,Dave,Shand,D,TOR,47.0,0.0,4.0,4.0,31.0
sharpgl01,1980,Glen,Sharpley,C,MNS,28.0,12.0,12.0,24.0,52.0
sharpgl01,1980,Glen,Sharpley,C,CHI,35.0,10.0,16.0,26.0,64.0
sheehbo01,1980,Bobby,Sheehan,C,COR,41.0,1.0,3.0,4.0,28.0
sheppgr01,1980,Gregg,Sheppard,C,PIT,47.0,11.0,17.0,28.0,85.0
shmyrpa01,1980,Paul,Shmyr,D,MNS,61.0,1.0,9.0,10.0,62.0
shuttst01,1980,Steve,Shutt,L,MTL,77.0,35.0,38.0,73.0,232.0
silkda01,1980,Dave,Silk,R,NYR,59.0,14.0,12.0,26.0,124.0
siltari01,1980,Risto,Siltanen,D,EDM,79.0,17.0,36.0,53.0,209.0
simmech01,1980,Charlie,Simmer,L,LAK,65.0,56.0,49.0,105.0,171.0
simsal01,1980,Al,Sims,D,HAR,80.0,16.0,36.0,52.0,182.0
sittlda01,1980,Darryl,Sittler,C,TOR,80.0,43.0,53.0,96.0,267.0
smaildo01,1980,Doug,Smail,L,WIN,30.0,10.0,8.0,18.0,58.0
smithal02,1980,Al,Smith,G,COR,37.0,0.0,2.0,2.0,0.0
smithba01,1980,Barry,Smith,C,COR,62.0,4.0,4.0,8.0,38.0
smithbi01,1980,Billy,Smith,G,NYI,41.0,0.0,0.0,0.0,0.0
smithbo01,1980,Bobby,Smith,C,MNS,78.0,29.0,64.0,93.0,242.0
smithbr03,1980,Brad,Smith,R,CAL,45.0,7.0,4.0,11.0,51.0
smithbr03,1980,Brad,Smith,R,DET,20.0,5.0,2.0,7.0,31.0
smithde02,1980,Derek,Smith,C,BUF,69.0,21.0,43.0,64.0,166.0
smithgr01,1980,Greg,Smith,D,MNS,74.0,5.0,21.0,26.0,99.0
smithri01,1980,Rick,Smith,D,DET,11.0,0.0,2.0,2.0,7.0
smithri01,1980,Rick,Smith,D,WAS,40.0,5.0,4.0,9.0,35.0
smithst03,1980,Stu,Smith,D,HAR,38.0,1.0,7.0,8.0,34.0
smylst01,1980,Stan,Smyl,R,VAN,80.0,25.0,38.0,63.0,209.0
snepsha01,1980,Harold,Snepsts,D,VAN,76.0,3.0,16.0,19.0,77.0
soetado01,1980,Doug,Soetaert,G,NYR,39.0,0.0,0.0,0.0,0.0
solheke01,1980,Ken,Solheim,L,CHI,5.0,2.0,0.0,2.0,8.0
solheke01,1980,Ken,Solheim,L,MNS,5.0,2.0,1.0,3.0,9.0
sommero01,1980,Roy,Sommer,C,EDM,3.0,1.0,0.0,1.0,1.0
songito01,1980,Tom,Songin,R,BOS,9.0,1.0,1.0,2.0,10.0
sprindo01,1980,Don,Spring,D,WIN,80.0,1.0,18.0,19.0,51.0
stackro01,1980,Ron,Stackhouse,D,PIT,74.0,6.0,29.0,35.0,127.0
stanied01,1980,Ed,Staniowski,G,STL,19.0,0.0,2.0,2.0,0.0
stastan01,1980,Anton,Stastny,L,QUE,80.0,39.0,46.0,85.0,177.0
stastpe01,1980,Peter,Stastny,C,QUE,77.0,39.0,70.0,109.0,232.0
stcrori01,1980,Rick,St. Croix,G,PHI,27.0,0.0,1.0,1.0,0.0
steenan01,1980,Anders,Steen,C,WIN,42.0,5.0,11.0,16.0,57.0
stephwa01,1980,Wayne,Stephenson,G,WAS,20.0,0.0,0.0,0.0,0.0
stewabi01,1980,Bill,Stewart,D,STL,60.0,2.0,21.0,23.0,62.0
stlauan01,1980,Andre,St. Laurent,C,LAK,22.0,10.0,6.0,16.0,33.0
stougbl01,1980,Blaine,Stoughton,R,HAR,71.0,43.0,30.0,73.0,212.0
sturgpe01,1980,Peter,Sturgeon,L,COR,4.0,0.0,1.0,1.0,4.0
sullido01,1980,Doug,Sulliman,R,NYR,32.0,4.0,1.0,5.0,56.0
sullipe01,1980,Peter,Sullivan,C,WIN,47.0,4.0,19.0,23.0,42.0
suttebr01,1980,Brian,Sutter,L,STL,78.0,35.0,34.0,69.0,203.0
suttebr02,1980,Brent,Sutter,C,NYI,3.0,2.0,2.0,4.0,2.0
